user_id,title,release_date,imdb_url
442,Die Hard (1988),01-Jan-1988,http://us.imdb.com/M/title-exact?Die%20Hard%20(1988)
442,Blade Runner (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Blade%20Runner%20(1982)
442,"Fugitive, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Fugitive,%20The%20(1993)"
442,Seven (Se7en) (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Se7en%20(1995)
443,Contact (1997),11-Jul-1997,http://us.imdb.com/Title?Contact+(1997/I)
443,Air Force One (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997)
443,"Game, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Game%2C+The+(1997)
443,"Saint, The (1997)",14-Mar-1997,http://us.imdb.com/M/title-exact?Saint%2C%20The%20(1997)
443,L.A. Confidential (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997)
443,Conspiracy Theory (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Conspiracy+Theory+(1997)
443,"Devil's Own, The (1997)",26-Mar-1997,http://us.imdb.com/M/title-exact?Devil%27s%20Own%2C%20The%20(1997)
443,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997)
443,Dante's Peak (1997),07-Feb-1997,http://us.imdb.com/M/title-exact?Dante's%20Peak%20(1997)
443,Boogie Nights (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Boogie+Nights+(1997)
444,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
444,Air Force One (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997)
444,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217
444,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977)
444,Conspiracy Theory (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Conspiracy+Theory+(1997)
444,Apt Pupil (1998),23-Oct-1998,http://us.imdb.com/Title?Apt+Pupil+(1998)
444,Sense and Sensibility (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Sense%20and%20Sensibility%20(1995)
444,Dead Man Walking (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dead%20Man%20Walking%20(1995)
444,"Boot, Das (1981)",04-Apr-1997,"http://us.imdb.com/M/title-exact?Boot,%20Das%20(1981)"
444,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)"
445,Trainspotting (1996),19-Jul-1996,http://us.imdb.com/Title?Trainspotting+(1996)
445,"Rock, The (1996)",07-Jun-1996,"http://us.imdb.com/M/title-exact?Rock,%20The%20(1996)"
445,Leaving Las Vegas (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Leaving%20Las%20Vegas%20(1995)
445,Heat (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Heat%20(1995)
445,Face/Off (1997),27-Jun-1997,http://us.imdb.com/M/title-exact?Face/Off+(1997)
445,Boogie Nights (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Boogie+Nights+(1997)
445,Twelve Monkeys (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Twelve%20Monkeys%20(1995)
445,Scream (1996),20-Dec-1996,http://us.imdb.com/M/title-exact?Scream%20(1996)
445,Toy Story (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Toy%20Story%20(1995)
445,Pulp Fiction (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Pulp%20Fiction%20(1994)
446,"English Patient, The (1996)",15-Nov-1996,"http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)"
446,"Full Monty, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Full+Monty%2C+The+(1997)
446,In & Out (1997),19-Sep-1997,http://us.imdb.com/Title?In+%26+Out+(1997)
446,Conspiracy Theory (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Conspiracy+Theory+(1997)
446,Contact (1997),11-Jul-1997,http://us.imdb.com/Title?Contact+(1997/I)
446,Murder at 1600 (1997),18-Apr-1997,http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997)
446,Ulee's Gold (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Ulee%27s+Gold+(1997)
446,Liar Liar (1997),21-Mar-1997,http://us.imdb.com/Title?Liar+Liar+(1997)
446,Kiss the Girls (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Kiss+the+Girls+(1997)
446,Seven Years in Tibet (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Seven+Years+in+Tibet+(1997)
447,Pulp Fiction (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Pulp%20Fiction%20(1994)
447,"Rock, The (1996)",07-Jun-1996,"http://us.imdb.com/M/title-exact?Rock,%20The%20(1996)"
447,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
447,"Silence of the Lambs, The (1991)",01-Jan-1991,"http://us.imdb.com/M/title-exact?Silence%20of%20the%20Lambs,%20The%20(1991)"
447,Twelve Monkeys (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Twelve%20Monkeys%20(1995)
447,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977)
447,Star Trek: First Contact (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Star%20Trek:%20First%20Contact%20(1996)
447,Independence Day (ID4) (1996),03-Jul-1996,http://us.imdb.com/M/title-exact?Independence%20Day%20(1996)
447,Toy Story (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Toy%20Story%20(1995)
447,Die Hard (1988),01-Jan-1988,http://us.imdb.com/M/title-exact?Die%20Hard%20(1988)
448,L.A. Confidential (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997)
448,"Full Monty, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Full+Monty%2C+The+(1997)
448,Boogie Nights (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Boogie+Nights+(1997)
448,Chasing Amy (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Chasing+Amy+(1997)
448,Ulee's Gold (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Ulee%27s+Gold+(1997)
448,"Ice Storm, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997)
448,Cop Land (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Cop+Land+(1997)
448,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997)
448,Gattaca (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Gattaca+(1997)
448,Everyone Says I Love You (1996),06-Dec-1996,http://us.imdb.com/M/title-exact?Everyone%20Says%20I%20Love%20You%20(1996)
449,Leaving Las Vegas (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Leaving%20Las%20Vegas%20(1995)
449,"Boot, Das (1981)",04-Apr-1997,"http://us.imdb.com/M/title-exact?Boot,%20Das%20(1981)"
449,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
449,"Postino, Il (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Postino,%20Il%20(1994)"
449,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)"
449,Trainspotting (1996),19-Jul-1996,http://us.imdb.com/Title?Trainspotting+(1996)
449,Three Colors: Red (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Trzy%20kolory:%20Czerwony%20(1994)
449,Dead Man Walking (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dead%20Man%20Walking%20(1995)
449,Three Colors: Blue (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Trzy%20kolory:%20Niebieski%20(1993)
449,Nikita (La Femme Nikita) (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Nikita%20(1990)
450,"Godfather: Part II, The (1974)",01-Jan-1974,"http://us.imdb.com/M/title-exact?Godfather:%20Part%20II,%20The%20(1974)"
450,Willy Wonka and the Chocolate Factory (1971),01-Jan-1971,http://us.imdb.com/M/title-exact?Willy%20Wonka%20and%20the%20Chocolate%20Factory%20(1971)
450,My Fair Lady (1964),01-Jan-1964,http://us.imdb.com/M/title-exact?My%20Fair%20Lady%20(1964)
450,Rebel Without a Cause (1955),01-Jan-1955,http://us.imdb.com/M/title-exact?Rebel%20Without%20a%20Cause%20(1955)
450,Young Frankenstein (1974),01-Jan-1974,http://us.imdb.com/M/title-exact?Young%20Frankenstein%20(1974)
450,Henry V (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Henry%20V%20(1989)
450,Gone with the Wind (1939),01-Jan-1939,http://us.imdb.com/M/title-exact?Gone%20with%20the%20Wind%20(1939)
450,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963)
450,"Bridge on the River Kwai, The (1957)",01-Jan-1957,"http://us.imdb.com/M/title-exact?Bridge%20on%20the%20River%20Kwai,%20The%20(1957)"
450,Ghost (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Ghost%20(1990)
451,"Game, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Game%2C+The+(1997)
451,G.I. Jane (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?G%2EI%2E+Jane+(1997)
451,Dante's Peak (1997),07-Feb-1997,http://us.imdb.com/M/title-exact?Dante's%20Peak%20(1997)
451,Volcano (1997),25-Apr-1997,http://us.imdb.com/M/title-exact?Volcano%20%281997%29
451,Cop Land (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Cop+Land+(1997)
451,"Peacemaker, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997)
451,Chasing Amy (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Chasing+Amy+(1997)
451,"Edge, The (1997)",26-Sep-1997,http://us.imdb.com/M/title-exact?Edge%2C+The+(1997/I)
451,Mother (1996),25-Dec-1996,http://us.imdb.com/M/title-exact?Mother%20(1996/I)
451,Evita (1996),25-Dec-1996,http://us.imdb.com/M/title-exact?Evita%20(1996)
452,It's a Wonderful Life (1946),01-Jan-1946,http://us.imdb.com/M/title-exact?It's%20a%20Wonderful%20Life%20(1946)
452,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
452,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977)
452,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)"
452,"Graduate, The (1967)",01-Jan-1967,"http://us.imdb.com/M/title-exact?Graduate,%20The%20(1967)"
452,"Bridge on the River Kwai, The (1957)",01-Jan-1957,"http://us.imdb.com/M/title-exact?Bridge%20on%20the%20River%20Kwai,%20The%20(1957)"
452,"Boot, Das (1981)",04-Apr-1997,"http://us.imdb.com/M/title-exact?Boot,%20Das%20(1981)"
452,Raiders of the Lost Ark (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981)
452,E.T. the Extra-Terrestrial (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?E%2ET%2E%20the%20Extra-Terrestrial%20%281982%29
452,Amadeus (1984),01-Jan-1984,http://us.imdb.com/M/title-exact?Amadeus%20(1984)
453,Pulp Fiction (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Pulp%20Fiction%20(1994)
453,"People vs. Larry Flynt, The (1996)",27-Dec-1996,"http://us.imdb.com/M/title-exact?People%20vs.%20Larry%20Flynt,%20The%20(1996)"
453,Seven (Se7en) (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Se7en%20(1995)
453,"Rock, The (1996)",07-Jun-1996,"http://us.imdb.com/M/title-exact?Rock,%20The%20(1996)"
453,Clerks (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Clerks%20(1994)
453,Chasing Amy (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Chasing+Amy+(1997)
453,Happy Gilmore (1996),16-Feb-1996,http://us.imdb.com/M/title-exact?Happy%20Gilmore%20(1996)
453,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)"
453,Dead Man Walking (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dead%20Man%20Walking%20(1995)
453,One Flew Over the Cuckoo's Nest (1975),01-Jan-1975,http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975)
454,North by Northwest (1959),01-Jan-1959,http://us.imdb.com/M/title-exact?North%20by%20Northwest%20(1959)
454,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)"
454,Air Force One (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997)
454,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338
454,Rear Window (1954),01-Jan-1954,http://us.imdb.com/M/title-exact?Rear%20Window%20(1954)
454,Babe (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Babe%20(1995)
454,"Graduate, The (1967)",01-Jan-1967,"http://us.imdb.com/M/title-exact?Graduate,%20The%20(1967)"
454,"African Queen, The (1951)",01-Jan-1951,"http://us.imdb.com/M/title-exact?African%20Queen,%20The%20(1951)"
454,Singin' in the Rain (1952),01-Jan-1952,http://us.imdb.com/M/title-exact?Singin'%20in%20the%20Rain%20(1952)
454,Apollo 13 (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Apollo%2013%20(1995)
455,Dead Man Walking (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dead%20Man%20Walking%20(1995)
455,Twelve Monkeys (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Twelve%20Monkeys%20(1995)
455,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)"
455,"Birdcage, The (1996)",08-Mar-1996,"http://us.imdb.com/M/title-exact?Birdcage,%20The%20(1996)"
455,Face/Off (1997),27-Jun-1997,http://us.imdb.com/M/title-exact?Face/Off+(1997)
455,"Room with a View, A (1986)",01-Jan-1986,"http://us.imdb.com/M/title-exact?Room%20with%20a%20View,%20A%20(1986)"
455,Crimson Tide (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Crimson%20Tide%20(1995)
455,Leaving Las Vegas (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Leaving%20Las%20Vegas%20(1995)
455,"Last of the Mohicans, The (1992)",01-Jan-1992,"http://us.imdb.com/M/title-exact?Last%20of%20the%20Mohicans,%20The%20(1992)"
455,"Shining, The (1980)",01-Jan-1980,"http://us.imdb.com/M/title-exact?Shining,%20The%20(1980)"
456,Taxi Driver (1976),16-Feb-1996,http://us.imdb.com/M/title-exact?Taxi%20Driver%20(1976)
456,One Flew Over the Cuckoo's Nest (1975),01-Jan-1975,http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975)
456,Psycho (1960),01-Jan-1960,http://us.imdb.com/M/title-exact?Psycho%20(1960)
456,Vertigo (1958),01-Jan-1958,http://us.imdb.com/M/title-exact?Vertigo%20(1958)
456,GoodFellas (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?GoodFellas%20(1990)
456,"Blues Brothers, The (1980)",01-Jan-1980,"http://us.imdb.com/M/title-exact?Blues%20Brothers,%20The%20(1980)"
456,Raising Arizona (1987),01-Jan-1987,http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987)
456,"Clockwork Orange, A (1971)",01-Jan-1971,"http://us.imdb.com/M/title-exact?Clockwork%20Orange,%20A%20(1971)"
456,When Harry Met Sally... (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?When%20Harry%20Met%20Sally...%20(1989)
456,Casablanca (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?Casablanca%20(1942)
457,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)"
457,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993)
457,Platoon (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Platoon%20(1986)
457,Glory (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Glory%20(1989)
457,Willy Wonka and the Chocolate Factory (1971),01-Jan-1971,http://us.imdb.com/M/title-exact?Willy%20Wonka%20and%20the%20Chocolate%20Factory%20(1971)
457,Aliens (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Aliens%20(1986)
457,Blade Runner (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Blade%20Runner%20(1982)
457,"Wizard of Oz, The (1939)",01-Jan-1939,"http://us.imdb.com/M/title-exact?Wizard%20of%20Oz,%20The%20(1939)"
457,Twelve Monkeys (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Twelve%20Monkeys%20(1995)
457,"Terminator, The (1984)",01-Jan-1984,"http://us.imdb.com/M/title-exact?Terminator,%20The%20(1984)"
458,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)"
458,Lone Star (1996),21-Jun-1996,http://us.imdb.com/M/title-exact?Lone%20Star%20(1996)
458,"English Patient, The (1996)",15-Nov-1996,"http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)"
458,L.A. Confidential (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997)
458,Taxi Driver (1976),16-Feb-1996,http://us.imdb.com/M/title-exact?Taxi%20Driver%20(1976)
458,Heat (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Heat%20(1995)
458,"Godfather: Part II, The (1974)",01-Jan-1974,"http://us.imdb.com/M/title-exact?Godfather:%20Part%20II,%20The%20(1974)"
458,Chinatown (1974),01-Jan-1974,http://us.imdb.com/M/title-exact?Chinatown%20(1974)
458,Annie Hall (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Annie%20Hall%20(1977)
458,Emma (1996),02-Aug-1996,http://us.imdb.com/M/title-exact?Emma%20(1996)
459,Liar Liar (1997),21-Mar-1997,http://us.imdb.com/Title?Liar+Liar+(1997)
459,Air Force One (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997)
459,"Saint, The (1997)",14-Mar-1997,http://us.imdb.com/M/title-exact?Saint%2C%20The%20(1997)
459,Men in Black (1997),04-Jul-1997,http://us.imdb.com/M/title-exact?Men+in+Black+(1997)
459,Twister (1996),10-May-1996,http://us.imdb.com/M/title-exact?Twister%20(1996)
459,Dante's Peak (1997),07-Feb-1997,http://us.imdb.com/M/title-exact?Dante's%20Peak%20(1997)
459,Contact (1997),11-Jul-1997,http://us.imdb.com/Title?Contact+(1997/I)
459,Conspiracy Theory (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Conspiracy+Theory+(1997)
459,Murder at 1600 (1997),18-Apr-1997,http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997)
459,Phenomenon (1996),29-Jun-1996,http://us.imdb.com/M/title-exact?Phenomenon%20(1996)
460,Lone Star (1996),21-Jun-1996,http://us.imdb.com/M/title-exact?Lone%20Star%20(1996)
460,Secrets & Lies (1996),04-Oct-1996,http://us.imdb.com/M/title-exact?Secrets%20&%20Lies%20(1996)
460,Leaving Las Vegas (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Leaving%20Las%20Vegas%20(1995)
460,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996)
460,Dead Man Walking (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dead%20Man%20Walking%20(1995)
460,L.A. Confidential (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997)
460,"Postino, Il (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Postino,%20Il%20(1994)"
460,"Boot, Das (1981)",04-Apr-1997,"http://us.imdb.com/M/title-exact?Boot,%20Das%20(1981)"
460,Donnie Brasco (1997),28-Feb-1997,http://us.imdb.com/M/title-exact?Donnie%20Brasco%20(1997)
460,Kolya (1996),24-Jan-1997,http://us.imdb.com/M/title-exact?Kolya%20(1996)
461,"Full Monty, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Full+Monty%2C+The+(1997)
461,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977)
461,Return of the Jedi (1983),14-Mar-1997,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983)
461,Air Force One (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997)
461,Everyone Says I Love You (1996),06-Dec-1996,http://us.imdb.com/M/title-exact?Everyone%20Says%20I%20Love%20You%20(1996)
461,Apt Pupil (1998),23-Oct-1998,http://us.imdb.com/Title?Apt+Pupil+(1998)
461,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217
461,Seven Years in Tibet (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Seven+Years+in+Tibet+(1997)
461,Chasing Amy (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Chasing+Amy+(1997)
461,Mr. Holland's Opus (1995),29-Jan-1996,http://us.imdb.com/M/title-exact?Mr.%20Holland's%20Opus%20(1995)
462,Air Force One (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997)
462,Scream (1996),20-Dec-1996,http://us.imdb.com/M/title-exact?Scream%20(1996)
462,Conspiracy Theory (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Conspiracy+Theory+(1997)
462,Volcano (1997),25-Apr-1997,http://us.imdb.com/M/title-exact?Volcano%20%281997%29
462,Murder at 1600 (1997),18-Apr-1997,http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997)
462,Dante's Peak (1997),07-Feb-1997,http://us.imdb.com/M/title-exact?Dante's%20Peak%20(1997)
462,Apt Pupil (1998),23-Oct-1998,http://us.imdb.com/Title?Apt+Pupil+(1998)
462,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217
462,Kiss the Girls (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Kiss+the+Girls+(1997)
462,G.I. Jane (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?G%2EI%2E+Jane+(1997)
463,Sense and Sensibility (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Sense%20and%20Sensibility%20(1995)
463,"Full Monty, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Full+Monty%2C+The+(1997)
463,Lone Star (1996),21-Jun-1996,http://us.imdb.com/M/title-exact?Lone%20Star%20(1996)
463,"English Patient, The (1996)",15-Nov-1996,"http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)"
463,Secrets & Lies (1996),04-Oct-1996,http://us.imdb.com/M/title-exact?Secrets%20&%20Lies%20(1996)
463,Contact (1997),11-Jul-1997,http://us.imdb.com/Title?Contact+(1997/I)
463,Emma (1996),02-Aug-1996,http://us.imdb.com/M/title-exact?Emma%20(1996)
463,"Birdcage, The (1996)",08-Mar-1996,"http://us.imdb.com/M/title-exact?Birdcage,%20The%20(1996)"
463,Mighty Aphrodite (1995),30-Oct-1995,http://us.imdb.com/M/title-exact?Mighty%20Aphrodite%20(1995)
463,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996)
464,Air Force One (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997)
464,Liar Liar (1997),21-Mar-1997,http://us.imdb.com/Title?Liar+Liar+(1997)
464,"Saint, The (1997)",14-Mar-1997,http://us.imdb.com/M/title-exact?Saint%2C%20The%20(1997)
464,Face/Off (1997),27-Jun-1997,http://us.imdb.com/M/title-exact?Face/Off+(1997)
464,Conspiracy Theory (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Conspiracy+Theory+(1997)
464,Return of the Jedi (1983),14-Mar-1997,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983)
464,"Game, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Game%2C+The+(1997)
464,Evita (1996),25-Dec-1996,http://us.imdb.com/M/title-exact?Evita%20(1996)
464,G.I. Jane (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?G%2EI%2E+Jane+(1997)
464,Donnie Brasco (1997),28-Feb-1997,http://us.imdb.com/M/title-exact?Donnie%20Brasco%20(1997)
465,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)"
465,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993)
465,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
465,Toy Story (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Toy%20Story%20(1995)
465,Amadeus (1984),01-Jan-1984,http://us.imdb.com/M/title-exact?Amadeus%20(1984)
465,"Wrong Trousers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)"
465,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963)
465,Twelve Monkeys (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Twelve%20Monkeys%20(1995)
465,"Silence of the Lambs, The (1991)",01-Jan-1991,"http://us.imdb.com/M/title-exact?Silence%20of%20the%20Lambs,%20The%20(1991)"
465,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)"
466,Terminator 2: Judgment Day (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Terminator%202:%20Judgment%20Day%20(1991)
466,Scream (1996),20-Dec-1996,http://us.imdb.com/M/title-exact?Scream%20(1996)
466,"Terminator, The (1984)",01-Jan-1984,"http://us.imdb.com/M/title-exact?Terminator,%20The%20(1984)"
466,"Fugitive, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Fugitive,%20The%20(1993)"
466,L.A. Confidential (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997)
466,Alien (1979),01-Jan-1979,http://us.imdb.com/M/title-exact?Alien%20(1979)
466,Indiana Jones and the Last Crusade (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Indiana%20Jones%20and%20the%20Last%20Crusade%20(1989)
466,Die Hard (1988),01-Jan-1988,http://us.imdb.com/M/title-exact?Die%20Hard%20(1988)
466,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338
466,Aliens (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Aliens%20(1986)
467,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
467,Leaving Las Vegas (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Leaving%20Las%20Vegas%20(1995)
467,Trainspotting (1996),19-Jul-1996,http://us.imdb.com/Title?Trainspotting+(1996)
